customer_id,customer_code,customer_name,email,phone,gender,age_group,city,state,city_tier,is_registered,loyalty_member,avg_monthly_spend_inr,visit_frequency_per_month,registration_date,created_at,updated_at
19091,CUST19091,Diya Verma,NULL,NULL,F,46-55,Delhi,Delhi,1,1,1,9060.00,4,2024-02-08,2026-05-30 01:02:25,2026-05-30 01:02:25
19092,CUST19092,Vinod Chatterjee,NULL,NULL,M,26-35,Kolkata,West Bengal,1,0,0,4220.00,4,2023-12-16,2026-05-30 01:02:25,2026-05-30 01:02:25
19093,CUST19093,Anvi Mittal,NULL,NULL,F,36-45,Delhi,Delhi,1,1,1,7760.00,10,2023-10-18,2026-05-30 01:02:25,2026-05-30 01:02:25
19094,CUST19094,Sandeep Dubey,NULL,NULL,M,18-25,Hyderabad,Telangana,1,0,0,1460.00,3,2026-03-02,2026-05-30 01:02:25,2026-05-30 01:02:25
19095,CUST19095,Diya Ghosh,NULL,NULL,F,18-25,Nagpur,Maharashtra,2,1,0,1780.00,2,2024-10-27,2026-05-30 01:02:25,2026-05-30 01:02:25
19096,CUST19096,Pari Shah,NULL,NULL,F,18-25,Kolkata,West Bengal,1,1,1,2930.00,8,2024-09-03,2026-05-30 01:02:25,2026-05-30 01:02:25
19097,CUST19097,Diya Verma,NULL,NULL,F,18-25,Amritsar,Punjab,2,1,0,2200.00,2,2025-03-26,2026-05-30 01:02:25,2026-05-30 01:02:25
19098,CUST19098,Navya Chopra,NULL,NULL,F,56-65,Delhi,Delhi,1,0,0,2870.00,2,2025-09-25,2026-05-30 01:02:25,2026-05-30 01:02:25
19099,CUST19099,Lakshmi Mehta,NULL,NULL,F,36-45,Delhi,Delhi,1,0,0,3860.00,1,2023-10-28,2026-05-30 01:02:25,2026-05-30 01:02:25
19100,CUST19100,Kabir Joshi,NULL,NULL,O,36-45,Hyderabad,Telangana,1,1,1,5890.00,12,2023-09-15,2026-05-30 01:02:25,2026-05-30 01:02:25
19101,CUST19101,Diya Joshi,NULL,NULL,F,26-35,Meerut,Uttar Pradesh,2,1,1,5810.00,11,2026-02-17,2026-05-30 01:02:25,2026-05-30 01:02:25
19102,CUST19102,Meera Joshi,NULL,NULL,F,18-25,Rajkot,Gujarat,2,1,0,2110.00,8,2024-11-29,2026-05-30 01:02:25,2026-05-30 01:02:25
19103,CUST19103,Aarav Menon,NULL,NULL,M,26-35,Coimbatore,Tamil Nadu,2,0,0,5110.00,4,2025-03-25,2026-05-30 01:02:25,2026-05-30 01:02:25
19104,CUST19104,Nikhil Mukherjee,NULL,NULL,M,18-25,Visakhapatnam,Andhra Pradesh,2,1,1,1710.00,7,2024-12-31,2026-05-30 01:02:25,2026-05-30 01:02:25
19105,CUST19105,Dhruv Gupta,NULL,NULL,M,36-45,Vijayawada,Andhra Pradesh,3,1,1,9470.00,10,2025-08-21,2026-05-30 01:02:25,2026-05-30 01:02:25
19106,CUST19106,Ravi Gupta,NULL,NULL,M,26-35,Kanpur,Uttar Pradesh,2,0,0,3620.00,3,2024-01-14,2026-05-30 01:02:25,2026-05-30 01:02:25
19107,CUST19107,Akash Jain,NULL,NULL,M,56-65,Mumbai,Maharashtra,1,1,0,2670.00,7,2025-01-28,2026-05-30 01:02:25,2026-05-30 01:02:25
19108,CUST19108,Preeti Choudhary,NULL,NULL,F,26-35,Visakhapatnam,Andhra Pradesh,2,1,1,4620.00,6,2024-02-15,2026-05-30 01:02:25,2026-05-30 01:02:25
19109,CUST19109,Ishaan Bhatia,NULL,NULL,M,36-45,Jamshedpur,Jharkhand,3,1,0,6850.00,8,2024-06-16,2026-05-30 01:02:25,2026-05-30 01:02:25
19110,CUST19110,Preeti Menon,NULL,NULL,F,56-65,Jamshedpur,Jharkhand,3,0,0,2530.00,3,2026-03-29,2026-05-30 01:02:25,2026-05-30 01:02:25
19111,CUST19111,Pooja Dubey,NULL,NULL,F,26-35,Chennai,Tamil Nadu,1,1,1,3940.00,4,2025-12-12,2026-05-30 01:02:25,2026-05-30 01:02:25
19112,CUST19112,Myra Rao,NULL,NULL,O,56-65,Mumbai,Maharashtra,1,1,1,4860.00,8,2024-08-05,2026-05-30 01:02:25,2026-05-30 01:02:25
19113,CUST19113,Khushi Kapoor,NULL,NULL,F,36-45,Mumbai,Maharashtra,1,1,1,10130.00,11,2024-03-16,2026-05-30 01:02:25,2026-05-30 01:02:25
19114,CUST19114,Dhruv Mishra,NULL,NULL,M,26-35,Vadodara,Gujarat,2,1,0,4860.00,6,2026-04-22,2026-05-30 01:02:25,2026-05-30 01:02:25
19115,CUST19115,Mohan Shah,NULL,NULL,M,26-35,Chandigarh,Chandigarh,3,0,0,4080.00,2,2024-04-13,2026-05-30 01:02:25,2026-05-30 01:02:25
19116,CUST19116,Sai Naidu,NULL,NULL,M,36-45,Mumbai,Maharashtra,1,1,0,6600.00,8,2024-04-20,2026-05-30 01:02:25,2026-05-30 01:02:25
19117,CUST19117,Diya Bansal,NULL,NULL,F,46-55,Hyderabad,Telangana,1,1,1,8450.00,12,2024-12-25,2026-05-30 01:02:25,2026-05-30 01:02:25
19118,CUST19118,Prisha Chatterjee,NULL,NULL,F,36-45,Hyderabad,Telangana,1,1,0,4580.00,7,2025-08-10,2026-05-30 01:02:25,2026-05-30 01:02:25
19119,CUST19119,Anvi Saxena,NULL,NULL,F,18-25,Ghaziabad,Uttar Pradesh,2,1,1,2550.00,6,2023-12-09,2026-05-30 01:02:25,2026-05-30 01:02:25
19120,CUST19120,Aditya Pandey,NULL,NULL,M,18-25,Coimbatore,Tamil Nadu,2,1,0,1700.00,6,2024-08-29,2026-05-30 01:02:25,2026-05-30 01:02:25
19121,CUST19121,Tara Bansal,NULL,NULL,F,46-55,Nashik,Maharashtra,2,1,0,5220.00,7,2025-01-30,2026-05-30 01:02:25,2026-05-30 01:02:25
19122,CUST19122,Radha Singh,NULL,NULL,F,26-35,Warangal,Telangana,3,0,0,4810.00,1,2025-01-05,2026-05-30 01:02:25,2026-05-30 01:02:25
19123,CUST19123,Aadhya Shah,NULL,NULL,F,18-25,Bengaluru,Karnataka,1,1,0,1660.00,7,2026-02-23,2026-05-30 01:02:25,2026-05-30 01:02:25
19124,CUST19124,Aarav Singh,NULL,NULL,M,26-35,Chennai,Tamil Nadu,1,1,0,2940.00,6,2023-10-25,2026-05-30 01:02:25,2026-05-30 01:02:25
19125,CUST19125,Diya Mehta,NULL,NULL,F,26-35,Jaipur,Rajasthan,2,0,0,4680.00,4,2025-03-02,2026-05-30 01:02:25,2026-05-30 01:02:25
19126,CUST19126,Manoj Khan,NULL,NULL,M,26-35,Hyderabad,Telangana,1,1,0,4570.00,8,2025-03-29,2026-05-30 01:02:25,2026-05-30 01:02:25
19127,CUST19127,Kavya Joshi,NULL,NULL,F,26-35,Kolkata,West Bengal,1,1,0,4070.00,7,2024-04-16,2026-05-30 01:02:25,2026-05-30 01:02:25
19128,CUST19128,Aditya Das,NULL,NULL,M,26-35,Delhi,Delhi,1,1,0,4310.00,7,2024-10-18,2026-05-30 01:02:25,2026-05-30 01:02:25
19129,CUST19129,Veer Sinha,NULL,NULL,M,46-55,Pune,Maharashtra,1,1,0,4080.00,3,2024-09-13,2026-05-30 01:02:25,2026-05-30 01:02:25
19130,CUST19130,Avni Nair,NULL,NULL,F,26-35,Jaipur,Rajasthan,2,0,0,3930.00,3,2025-06-12,2026-05-30 01:02:25,2026-05-30 01:02:25
19131,CUST19131,Anjali Jain,NULL,NULL,O,46-55,Kolkata,West Bengal,1,1,1,6810.00,9,2023-12-23,2026-05-30 01:02:25,2026-05-30 01:02:25
19132,CUST19132,Varun Dubey,NULL,NULL,M,56-65,Ludhiana,Punjab,2,1,0,3380.00,7,2025-05-07,2026-05-30 01:02:25,2026-05-30 01:02:25
19133,CUST19133,Khushi Bhatia,NULL,NULL,F,46-55,Mumbai,Maharashtra,1,1,1,6130.00,11,2025-08-30,2026-05-30 01:02:25,2026-05-30 01:02:25
19134,CUST19134,Sai Singh,NULL,NULL,M,26-35,Mumbai,Maharashtra,1,1,1,6140.00,6,2025-11-10,2026-05-30 01:02:25,2026-05-30 01:02:25
19135,CUST19135,Divya Saxena,NULL,NULL,F,36-45,Ahmedabad,Gujarat,1,1,0,4400.00,3,2025-11-23,2026-05-30 01:02:25,2026-05-30 01:02:25
19136,CUST19136,Tara Roy,NULL,NULL,F,46-55,Ahmedabad,Gujarat,1,1,1,7070.00,11,2025-06-25,2026-05-30 01:02:25,2026-05-30 01:02:25
19137,CUST19137,Ayaan Mishra,NULL,NULL,M,18-25,Kota,Rajasthan,3,1,1,2510.00,11,2026-01-20,2026-05-30 01:02:25,2026-05-30 01:02:25
19138,CUST19138,Sandeep Tiwari,NULL,NULL,M,26-35,Kanpur,Uttar Pradesh,2,1,1,3790.00,10,2024-09-04,2026-05-30 01:02:25,2026-05-30 01:02:25
19139,CUST19139,Anil Malhotra,NULL,NULL,M,36-45,Chennai,Tamil Nadu,1,1,1,7430.00,7,2024-04-13,2026-05-30 01:02:25,2026-05-30 01:02:25
19140,CUST19140,Rekha Malhotra,NULL,NULL,F,18-25,Kolkata,West Bengal,1,1,0,1820.00,3,2023-09-17,2026-05-30 01:02:25,2026-05-30 01:02:25
19141,CUST19141,Vinod Chatterjee,NULL,NULL,M,18-25,Indore,Madhya Pradesh,2,1,0,2120.00,8,2024-10-06,2026-05-30 01:02:25,2026-05-30 01:02:25
19142,CUST19142,Karan Malhotra,NULL,NULL,M,18-25,Rajkot,Gujarat,2,1,0,1320.00,5,2026-04-12,2026-05-30 01:02:25,2026-05-30 01:02:25
19143,CUST19143,Kavya Roy,NULL,NULL,F,46-55,Mumbai,Maharashtra,1,1,0,4910.00,2,2025-03-21,2026-05-30 01:02:25,2026-05-30 01:02:25
19144,CUST19144,Ramesh Gupta,NULL,NULL,M,46-55,Bengaluru,Karnataka,1,1,0,5840.00,4,2026-04-28,2026-05-30 01:02:25,2026-05-30 01:02:25
19145,CUST19145,Kiara Yadav,NULL,NULL,F,26-35,Ludhiana,Punjab,2,1,0,3760.00,3,2024-01-26,2026-05-30 01:02:25,2026-05-30 01:02:25
19146,CUST19146,Aarohi Naidu,NULL,NULL,O,26-35,Ludhiana,Punjab,2,1,0,4200.00,7,2025-11-30,2026-05-30 01:02:25,2026-05-30 01:02:25
19147,CUST19147,Ritvik Choudhary,NULL,NULL,M,46-55,Jodhpur,Rajasthan,3,1,0,4090.00,5,2025-06-25,2026-05-30 01:02:25,2026-05-30 01:02:25
19148,CUST19148,Vinod Pillai,NULL,NULL,M,46-55,Bengaluru,Karnataka,1,0,0,3720.00,3,2025-12-29,2026-05-30 01:02:25,2026-05-30 01:02:25
19149,CUST19149,Prisha Singh,NULL,NULL,F,26-35,Bhopal,Madhya Pradesh,2,1,1,7060.00,12,2024-05-17,2026-05-30 01:02:25,2026-05-30 01:02:25
19150,CUST19150,Krishna Ghosh,NULL,NULL,M,26-35,Ahmedabad,Gujarat,1,1,1,6730.00,7,2025-09-13,2026-05-30 01:02:25,2026-05-30 01:02:25
19151,CUST19151,Khushi Mishra,NULL,NULL,F,18-25,Delhi,Delhi,1,0,0,1820.00,4,2026-03-22,2026-05-30 01:02:25,2026-05-30 01:02:25
19152,CUST19152,Akash Mukherjee,NULL,NULL,M,46-55,Bengaluru,Karnataka,1,1,1,9340.00,4,2024-11-09,2026-05-30 01:02:25,2026-05-30 01:02:25
19153,CUST19153,Rajesh Mehta,NULL,NULL,M,36-45,Bengaluru,Karnataka,1,1,0,5890.00,5,2024-09-07,2026-05-30 01:02:25,2026-05-30 01:02:25
19154,CUST19154,Meera Mukherjee,NULL,NULL,F,56-65,Bengaluru,Karnataka,1,1,1,6010.00,7,2025-03-06,2026-05-30 01:02:25,2026-05-30 01:02:25
19155,CUST19155,Rohan Verma,NULL,NULL,M,26-35,Ludhiana,Punjab,2,1,0,5010.00,6,2025-06-04,2026-05-30 01:02:25,2026-05-30 01:02:25
19156,CUST19156,Arjun Mehta,NULL,NULL,M,18-25,Pune,Maharashtra,1,0,0,1560.00,4,2025-03-07,2026-05-30 01:02:25,2026-05-30 01:02:25
19157,CUST19157,Aarohi Pandey,NULL,NULL,F,46-55,Delhi,Delhi,1,1,1,6140.00,8,2025-12-16,2026-05-30 01:02:25,2026-05-30 01:02:25
19158,CUST19158,Anjali Nair,NULL,NULL,O,36-45,Patna,Bihar,2,1,0,4240.00,3,2025-02-05,2026-05-30 01:02:25,2026-05-30 01:02:25
19159,CUST19159,Shaurya Naidu,NULL,NULL,O,46-55,Dehradun,Uttarakhand,3,1,1,6660.00,7,2023-12-12,2026-05-30 01:02:25,2026-05-30 01:02:25
19160,CUST19160,Pranay Chopra,NULL,NULL,M,36-45,Jaipur,Rajasthan,2,1,1,6680.00,11,2026-03-29,2026-05-30 01:02:25,2026-05-30 01:02:25
19161,CUST19161,Geeta Pandey,NULL,NULL,F,46-55,Pune,Maharashtra,1,0,0,5340.00,3,2024-09-24,2026-05-30 01:02:25,2026-05-30 01:02:25
19162,CUST19162,Veer Verma,NULL,NULL,M,36-45,Mumbai,Maharashtra,1,1,1,7660.00,4,2024-01-04,2026-05-30 01:02:25,2026-05-30 01:02:25
19163,CUST19163,Anjali Patel,NULL,NULL,F,46-55,Delhi,Delhi,1,1,0,5950.00,3,2024-11-29,2026-05-30 01:02:25,2026-05-30 01:02:25
19164,CUST19164,Asha Agarwal,NULL,NULL,F,26-35,Nashik,Maharashtra,2,0,0,3590.00,3,2026-02-12,2026-05-30 01:02:25,2026-05-30 01:02:25
19165,CUST19165,Kiara Bansal,NULL,NULL,F,26-35,Kanpur,Uttar Pradesh,2,1,1,3710.00,10,2023-12-20,2026-05-30 01:02:25,2026-05-30 01:02:25
19166,CUST19166,Priya Verma,NULL,NULL,F,56-65,Nashik,Maharashtra,2,0,0,3360.00,1,2026-01-09,2026-05-30 01:02:25,2026-05-30 01:02:25
19167,CUST19167,Avni Menon,NULL,NULL,F,46-55,Coimbatore,Tamil Nadu,2,1,1,7540.00,5,2026-05-01,2026-05-30 01:02:25,2026-05-30 01:02:25
19168,CUST19168,Arjun Nair,NULL,NULL,M,36-45,Indore,Madhya Pradesh,2,1,1,10400.00,11,2024-06-05,2026-05-30 01:02:25,2026-05-30 01:02:25
19169,CUST19169,Kiara Mehta,NULL,NULL,F,46-55,Delhi,Delhi,1,0,0,5730.00,2,2024-12-12,2026-05-30 01:02:25,2026-05-30 01:02:25
19170,CUST19170,Khushi Pillai,NULL,NULL,F,18-25,Chennai,Tamil Nadu,1,1,1,2160.00,4,2025-01-17,2026-05-30 01:02:25,2026-05-30 01:02:25
19171,CUST19171,Krishna Kapoor,NULL,NULL,M,56-65,Agra,Uttar Pradesh,2,1,1,6010.00,9,2023-12-23,2026-05-30 01:02:25,2026-05-30 01:02:25
19172,CUST19172,Myra Naidu,NULL,NULL,F,36-45,Bengaluru,Karnataka,1,1,1,8170.00,10,2023-10-21,2026-05-30 01:02:25,2026-05-30 01:02:25
19173,CUST19173,Priya Khan,NULL,NULL,F,36-45,Kolkata,West Bengal,1,1,1,9990.00,6,2026-02-25,2026-05-30 01:02:25,2026-05-30 01:02:25
19174,CUST19174,Divya Pandey,NULL,NULL,F,18-25,Pune,Maharashtra,1,1,1,2930.00,12,2024-09-22,2026-05-30 01:02:25,2026-05-30 01:02:25
19175,CUST19175,Akash Roy,NULL,NULL,M,46-55,Patna,Bihar,2,1,1,6990.00,10,2024-03-29,2026-05-30 01:02:25,2026-05-30 01:02:25
19176,CUST19176,Priya Mukherjee,NULL,NULL,O,18-25,Bengaluru,Karnataka,1,1,1,2330.00,7,2026-02-05,2026-05-30 01:02:25,2026-05-30 01:02:25
19177,CUST19177,Mohan Reddy,NULL,NULL,M,46-55,Chennai,Tamil Nadu,1,1,1,8630.00,12,2025-11-14,2026-05-30 01:02:25,2026-05-30 01:02:25
19178,CUST19178,Anvi Sinha,NULL,NULL,F,18-25,Agra,Uttar Pradesh,2,1,0,1680.00,5,2024-08-25,2026-05-30 01:02:25,2026-05-30 01:02:25
19179,CUST19179,Kavita Pillai,NULL,NULL,F,18-25,Gwalior,Madhya Pradesh,3,1,1,2340.00,12,2024-09-13,2026-05-30 01:02:25,2026-05-30 01:02:25
19180,CUST19180,Meera Nair,NULL,NULL,F,26-35,Chennai,Tamil Nadu,1,0,0,4220.00,4,2025-11-21,2026-05-30 01:02:25,2026-05-30 01:02:25
19181,CUST19181,Sita Sharma,NULL,NULL,F,36-45,Agra,Uttar Pradesh,2,0,0,3790.00,3,2026-03-10,2026-05-30 01:02:25,2026-05-30 01:02:25
19182,CUST19182,Nikhil Sinha,NULL,NULL,M,46-55,Bengaluru,Karnataka,1,1,1,6450.00,4,2024-02-15,2026-05-30 01:02:25,2026-05-30 01:02:25
19183,CUST19183,Vinod Malhotra,NULL,NULL,M,26-35,Mangalore,Karnataka,3,1,1,3520.00,9,2023-11-12,2026-05-30 01:02:25,2026-05-30 01:02:25
19184,CUST19184,Shruti Agarwal,NULL,NULL,F,26-35,Kota,Rajasthan,3,0,0,4320.00,3,2026-01-02,2026-05-30 01:02:25,2026-05-30 01:02:25
19185,CUST19185,Deepak Pillai,NULL,NULL,M,18-25,Delhi,Delhi,1,1,1,1950.00,8,2023-10-24,2026-05-30 01:02:25,2026-05-30 01:02:25
19186,CUST19186,Pranay Joshi,NULL,NULL,M,36-45,Bengaluru,Karnataka,1,1,0,6430.00,3,2025-08-03,2026-05-30 01:02:25,2026-05-30 01:02:25
19187,CUST19187,Dhruv Mehta,NULL,NULL,M,46-55,Ghaziabad,Uttar Pradesh,2,1,1,5730.00,4,2024-08-12,2026-05-30 01:02:25,2026-05-30 01:02:25
19188,CUST19188,Amit Chopra,NULL,NULL,M,26-35,Bengaluru,Karnataka,1,1,1,6440.00,5,2025-05-15,2026-05-30 01:02:25,2026-05-30 01:02:25
19189,CUST19189,Radha Iyer,NULL,NULL,F,36-45,Gwalior,Madhya Pradesh,3,0,0,5940.00,3,2023-11-09,2026-05-30 01:02:25,2026-05-30 01:02:25
19190,CUST19190,Vihaan Roy,NULL,NULL,M,18-25,Raipur,Chhattisgarh,3,1,1,1720.00,8,2024-12-21,2026-05-30 01:02:25,2026-05-30 01:02:25
19191,CUST19191,Sara Tiwari,NULL,NULL,F,18-25,Jamshedpur,Jharkhand,3,1,1,2190.00,7,2024-02-25,2026-05-30 01:02:25,2026-05-30 01:02:25
19192,CUST19192,Navya Choudhary,NULL,NULL,F,26-35,Ahmedabad,Gujarat,1,1,1,6370.00,12,2024-11-25,2026-05-30 01:02:25,2026-05-30 01:02:25
19193,CUST19193,Sneha Reddy,NULL,NULL,F,56-65,Meerut,Uttar Pradesh,2,1,0,4470.00,2,2025-08-24,2026-05-30 01:02:25,2026-05-30 01:02:25
19194,CUST19194,Rohan Roy,NULL,NULL,M,26-35,Hyderabad,Telangana,1,1,0,2510.00,6,2024-05-15,2026-05-30 01:02:25,2026-05-30 01:02:25
19195,CUST19195,Myra Shah,NULL,NULL,F,36-45,Chandigarh,Chandigarh,3,1,0,4820.00,4,2023-12-26,2026-05-30 01:02:25,2026-05-30 01:02:25
19196,CUST19196,Sita Mishra,NULL,NULL,F,36-45,Pune,Maharashtra,1,1,1,8010.00,8,2025-11-14,2026-05-30 01:02:25,2026-05-30 01:02:25
19197,CUST19197,Myra Tiwari,NULL,NULL,F,46-55,Ghaziabad,Uttar Pradesh,2,1,0,3670.00,6,2025-07-06,2026-05-30 01:02:25,2026-05-30 01:02:25
19198,CUST19198,Khushi Ghosh,NULL,NULL,F,56-65,Ahmedabad,Gujarat,1,1,1,4950.00,12,2026-04-10,2026-05-30 01:02:25,2026-05-30 01:02:25
19199,CUST19199,Manoj Mittal,NULL,NULL,M,18-25,Patna,Bihar,2,1,0,1130.00,8,2025-09-07,2026-05-30 01:02:25,2026-05-30 01:02:25
19200,CUST19200,Aarohi Jain,NULL,NULL,F,46-55,Madurai,Tamil Nadu,3,1,0,4410.00,6,2025-12-06,2026-05-30 01:02:25,2026-05-30 01:02:25
19201,CUST19201,Harsh Dubey,NULL,NULL,M,56-65,Mumbai,Maharashtra,1,1,1,5580.00,4,2026-03-09,2026-05-30 01:02:25,2026-05-30 01:02:25
19202,CUST19202,Kavita Khan,NULL,NULL,F,26-35,Indore,Madhya Pradesh,2,1,0,3350.00,8,2023-12-25,2026-05-30 01:02:25,2026-05-30 01:02:25
19203,CUST19203,Aarohi Desai,NULL,NULL,F,36-45,Mumbai,Maharashtra,1,0,0,6440.00,5,2025-11-25,2026-05-30 01:02:25,2026-05-30 01:02:25
19204,CUST19204,Diya Saxena,NULL,NULL,F,56-65,Mumbai,Maharashtra,1,0,0,2680.00,3,2025-08-30,2026-05-30 01:02:25,2026-05-30 01:02:25
19205,CUST19205,Vikram Agarwal,NULL,NULL,M,26-35,Hyderabad,Telangana,1,0,0,3630.00,4,2024-03-16,2026-05-30 01:02:25,2026-05-30 01:02:25
19206,CUST19206,Reyansh Jain,NULL,NULL,M,56-65,Bengaluru,Karnataka,1,0,0,3370.00,5,2025-11-03,2026-05-30 01:02:25,2026-05-30 01:02:25
19207,CUST19207,Preeti Ghosh,NULL,NULL,F,18-25,Lucknow,Uttar Pradesh,2,1,0,1640.00,5,2024-09-14,2026-05-30 01:02:25,2026-05-30 01:02:25
19208,CUST19208,Deepak Verma,NULL,NULL,M,56-65,Coimbatore,Tamil Nadu,2,1,0,4240.00,3,2025-01-22,2026-05-30 01:02:25,2026-05-30 01:02:25
19209,CUST19209,Varun Pillai,NULL,NULL,M,26-35,Kota,Rajasthan,3,0,0,4940.00,2,2024-10-10,2026-05-30 01:02:25,2026-05-30 01:02:25
19210,CUST19210,Harsh Gupta,NULL,NULL,M,18-25,Lucknow,Uttar Pradesh,2,0,0,1750.00,2,2025-01-08,2026-05-30 01:02:25,2026-05-30 01:02:25
19211,CUST19211,Akash Yadav,NULL,NULL,M,26-35,Dehradun,Uttarakhand,3,1,1,4520.00,5,2024-05-15,2026-05-30 01:02:25,2026-05-30 01:02:25
19212,CUST19212,Diya Mehta,NULL,NULL,O,56-65,Coimbatore,Tamil Nadu,2,1,1,4020.00,12,2025-11-08,2026-05-30 01:02:25,2026-05-30 01:02:25
19213,CUST19213,Diya Roy,NULL,NULL,F,26-35,Chennai,Tamil Nadu,1,0,0,4840.00,4,2024-04-09,2026-05-30 01:02:25,2026-05-30 01:02:25
19214,CUST19214,Varun Das,NULL,NULL,M,26-35,Kanpur,Uttar Pradesh,2,1,1,3860.00,11,2025-08-05,2026-05-30 01:02:25,2026-05-30 01:02:25
19215,CUST19215,Pranay Sharma,NULL,NULL,M,36-45,Ahmedabad,Gujarat,1,1,1,5010.00,11,2026-01-03,2026-05-30 01:02:25,2026-05-30 01:02:25
19216,CUST19216,Ishaan Bansal,NULL,NULL,M,18-25,Jaipur,Rajasthan,2,0,0,1550.00,2,2024-02-07,2026-05-30 01:02:25,2026-05-30 01:02:25
19217,CUST19217,Vivaan Nair,NULL,NULL,M,36-45,Rajkot,Gujarat,2,0,0,4820.00,5,2024-04-17,2026-05-30 01:02:25,2026-05-30 01:02:25
19218,CUST19218,Pranay Khan,NULL,NULL,M,56-65,Mysuru,Karnataka,3,1,0,4240.00,3,2025-06-28,2026-05-30 01:02:25,2026-05-30 01:02:25
19219,CUST19219,Geeta Menon,NULL,NULL,F,56-65,Jamshedpur,Jharkhand,3,1,1,3920.00,9,2025-06-02,2026-05-30 01:02:25,2026-05-30 01:02:25
19220,CUST19220,Varun Chopra,NULL,NULL,O,36-45,Raipur,Chhattisgarh,3,0,0,5680.00,1,2024-03-19,2026-05-30 01:02:25,2026-05-30 01:02:25
19221,CUST19221,Harsh Desai,NULL,NULL,M,26-35,Ahmedabad,Gujarat,1,1,1,5940.00,9,2023-11-19,2026-05-30 01:02:25,2026-05-30 01:02:25
19222,CUST19222,Divya Kumar,NULL,NULL,F,36-45,Amritsar,Punjab,2,1,1,5960.00,11,2025-10-31,2026-05-30 01:02:25,2026-05-30 01:02:25
19223,CUST19223,Ira Mittal,NULL,NULL,F,26-35,Lucknow,Uttar Pradesh,2,1,0,3650.00,4,2025-08-16,2026-05-30 01:02:25,2026-05-30 01:02:25
19224,CUST19224,Diya Verma,NULL,NULL,F,18-25,Agra,Uttar Pradesh,2,1,1,2040.00,9,2024-03-18,2026-05-30 01:02:25,2026-05-30 01:02:25
19225,CUST19225,Rahul Desai,NULL,NULL,M,36-45,Kolkata,West Bengal,1,0,0,6880.00,5,2025-12-29,2026-05-30 01:02:25,2026-05-30 01:02:25
19226,CUST19226,Atharv Bansal,NULL,NULL,M,26-35,Pune,Maharashtra,1,1,0,4320.00,3,2025-06-09,2026-05-30 01:02:25,2026-05-30 01:02:25
19227,CUST19227,Sunita Shah,NULL,NULL,F,18-25,Vadodara,Gujarat,2,1,1,1650.00,5,2025-07-18,2026-05-30 01:02:25,2026-05-30 01:02:25
19228,CUST19228,Kabir Mehta,NULL,NULL,M,18-25,Guwahati,Assam,3,0,0,2070.00,3,2024-12-30,2026-05-30 01:02:25,2026-05-30 01:02:25
19229,CUST19229,Reyansh Bhatia,NULL,NULL,M,26-35,Ahmedabad,Gujarat,1,0,0,2810.00,5,2024-09-02,2026-05-30 01:02:25,2026-05-30 01:02:25
19230,CUST19230,Sara Roy,NULL,NULL,F,26-35,Ludhiana,Punjab,2,1,0,2590.00,2,2024-09-13,2026-05-30 01:02:25,2026-05-30 01:02:25
19231,CUST19231,Ritvik Pandey,NULL,NULL,M,26-35,Ludhiana,Punjab,2,1,0,3790.00,8,2025-10-24,2026-05-30 01:02:25,2026-05-30 01:02:25
19232,CUST19232,Ritvik Yadav,NULL,NULL,M,26-35,Indore,Madhya Pradesh,2,1,1,4170.00,8,2025-10-23,2026-05-30 01:02:25,2026-05-30 01:02:25
19233,CUST19233,Rohan Bansal,NULL,NULL,M,46-55,Pune,Maharashtra,1,1,1,6090.00,6,2025-03-13,2026-05-30 01:02:25,2026-05-30 01:02:25
19234,CUST19234,Krishna Pillai,NULL,NULL,M,26-35,Delhi,Delhi,1,0,0,2530.00,3,2024-11-20,2026-05-30 01:02:25,2026-05-30 01:02:25
19235,CUST19235,Khushi Pillai,NULL,NULL,F,56-65,Vadodara,Gujarat,2,1,0,2990.00,8,2025-03-04,2026-05-30 01:02:25,2026-05-30 01:02:25
19236,CUST19236,Ayaan Ghosh,NULL,NULL,M,46-55,Chennai,Tamil Nadu,1,1,0,3180.00,5,2024-10-14,2026-05-30 01:02:25,2026-05-30 01:02:25
19237,CUST19237,Aadhya Jain,NULL,NULL,F,65+,Delhi,Delhi,1,1,1,2230.00,6,2024-09-28,2026-05-30 01:02:25,2026-05-30 01:02:25
19238,CUST19238,Krishna Ghosh,NULL,NULL,M,18-25,Delhi,Delhi,1,1,0,1800.00,2,2025-09-06,2026-05-30 01:02:25,2026-05-30 01:02:25
19239,CUST19239,Vihaan Shah,NULL,NULL,M,36-45,Kolkata,West Bengal,1,1,1,8760.00,11,2025-01-11,2026-05-30 01:02:25,2026-05-30 01:02:25
19240,CUST19240,Vivaan Gupta,NULL,NULL,M,46-55,Hyderabad,Telangana,1,1,1,7090.00,7,2024-06-05,2026-05-30 01:02:25,2026-05-30 01:02:25
19241,CUST19241,Aditya Mukherjee,NULL,NULL,M,18-25,Pune,Maharashtra,1,1,0,1770.00,5,2026-02-13,2026-05-30 01:02:25,2026-05-30 01:02:25
19242,CUST19242,Neha Pandey,NULL,NULL,F,26-35,Ahmedabad,Gujarat,1,1,0,5230.00,5,2025-06-02,2026-05-30 01:02:25,2026-05-30 01:02:25
19243,CUST19243,Reyansh Mittal,NULL,NULL,M,18-25,Guwahati,Assam,3,1,0,1560.00,4,2025-01-26,2026-05-30 01:02:25,2026-05-30 01:02:25
